162.158.18.49 - - [13/May/2025:15:48:44 +0000] "GET /elfinder/php/connector.minimal.php HTTP/1.1" 404 184 "-" "ALittle Client" "195.20.18.145"rt=0.116 uct="0.006" uht="0.117" urt="0.117"
172.71.122.70 - - [14/May/2025:07:47:02 +0000] "GET /.env.production HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.001" urt="0.001"
172.71.122.70 - - [14/May/2025:07:47:02 +0000] "GET /api/.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.004 uct="0.000" uht="0.005" urt="0.005"
172.71.122.70 - - [14/May/2025:07:47:02 +0000] "GET /settings/.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.008 uct="0.000" uht="0.007" urt="0.007"
172.71.122.70 - - [14/May/2025:07:47:02 +0000] "GET /config/app.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.008 uct="0.000" uht="0.009" urt="0.009"
172.71.122.70 - - [14/May/2025:07:47:02 +0000] "GET /application.yml HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.006 uct="0.000" uht="0.005" urt="0.005"
172.71.122.70 - - [14/May/2025:07:47:02 +0000] "GET /config/database.yml HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.005 uct="0.001" uht="0.005" urt="0.005"
172.71.122.70 - - [14/May/2025:07:47:02 +0000] "GET /secrets.json HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.004 uct="0.000" uht="0.005" urt="0.005"
141.101.68.195 - - [14/May/2025:07:47:02 +0000] "GET /src/config.js HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.003 uct="0.000" uht="0.003" urt="0.003"
172.71.122.70 - - [14/May/2025:07:47:03 +0000] "GET /db.ini HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.009 uct="0.001" uht="0.009" urt="0.009"
172.71.122.70 - - [14/May/2025:07:47:03 +0000] "GET /api/credentials HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.004 uct="0.000" uht="0.004" urt="0.004"
172.71.122.70 - - [14/May/2025:07:47:03 +0000] "GET /.aws/credentials HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.007 uct="0.000" uht="0.006" urt="0.006"
172.71.122.70 - - [14/May/2025:07:47:03 +0000] "GET /secure-config.json HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.004 uct="0.001" uht="0.004" urt="0.004"
172.71.122.70 - - [14/May/2025:07:47:03 +0000] "GET /local_settings.py HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.003 uct="0.001" uht="0.004" urt="0.004"
172.71.122.70 - - [14/May/2025:07:47:03 +0000] "GET /config/default.json HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.003 uct="0.001" uht="0.003" urt="0.003"
172.71.122.70 - - [14/May/2025:07:47:03 +0000] "GET /config/production.json HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.006 uct="0.000" uht="0.006" urt="0.006"
172.71.122.70 - - [14/May/2025:07:47:03 +0000] "GET /bootstrap/cache/config.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.003" urt="0.003"
172.71.122.70 - - [14/May/2025:07:47:04 +0000] "GET /config/secrets.yml HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.004 uct="0.000" uht="0.004" urt="0.004"
172.71.122.70 - - [14/May/2025:07:47:04 +0000] "GET /settings.yaml HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.004 uct="0.000" uht="0.003" urt="0.003"
172.71.122.70 - - [14/May/2025:07:47:04 +0000] "GET /auth.json HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:04 +0000] "GET /helm/values.yaml HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.003 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:04 +0000] "GET /docker/.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.001" urt="0.001"
172.71.122.70 - - [14/May/2025:07:47:04 +0000] "GET /config.json HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:04 +0000] "GET /database.json HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.007 uct="0.001" uht="0.007" urt="0.007"
172.71.122.70 - - [14/May/2025:07:47:04 +0000] "GET /config/secrets.json HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.003 uct="0.001" uht="0.003" urt="0.003"
172.71.122.70 - - [14/May/2025:07:47:05 +0000] "GET /env.backup HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.005 uct="0.000" uht="0.004" urt="0.004"
172.71.122.70 - - [14/May/2025:07:47:05 +0000] "GET /settings.bak HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.003" urt="0.003"
172.71.122.70 - - [14/May/2025:07:47:05 +0000] "GET /backup.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.006 uct="0.001" uht="0.006" urt="0.006"
172.71.122.70 - - [14/May/2025:07:47:05 +0000] "GET /old/.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.003 uct="0.000" uht="0.003" urt="0.003"
172.71.122.70 - - [14/May/2025:07:47:05 +0000] "GET /phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:05 +0000] "GET /info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.001 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:05 +0000] "GET /test.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.006 uct="0.000" uht="0.005" urt="0.005"
172.71.122.70 - - [14/May/2025:07:47:05 +0000] "GET /laravel/.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:05 +0000] "GET /app/config/.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:06 +0000] "GET /.git/config HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.001" urt="0.001"
172.71.122.70 - - [14/May/2025:07:47:06 +0000] "GET /.svn/entries HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.001" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:06 +0000] "GET /.git/HEAD HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.003" urt="0.003"
172.71.122.70 - - [14/May/2025:07:47:06 +0000] "GET /.git/index HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.003 uct="0.000" uht="0.004" urt="0.004"
172.71.122.70 - - [14/May/2025:07:47:06 +0000] "GET /.git/logs/HEAD HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.004 uct="0.000" uht="0.004" urt="0.004"
172.71.122.70 - - [14/May/2025:07:47:06 +0000] "GET /.gitignore HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:06 +0000] "GET /administrator/index.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.010 uct="0.001" uht="0.010" urt="0.010"
172.71.122.70 - - [14/May/2025:07:47:06 +0000] "GET /wp-admin/install.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:07 +0000] "GET /joomla/configuration.php-dist HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.001 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:07 +0000] "GET /sites/default/settings.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.005 uct="0.000" uht="0.005" urt="0.005"
172.71.122.70 - - [14/May/2025:07:47:07 +0000] "GET /bitrix/php_interface/dbconn.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.004 uct="0.000" uht="0.003" urt="0.003"
172.71.122.70 - - [14/May/2025:07:47:07 +0000] "GET /typo3conf/localconf.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.001 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:07 +0000] "GET /config.inc.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.004 uct="0.000" uht="0.004" urt="0.004"
172.71.122.70 - - [14/May/2025:07:47:07 +0000] "GET /config.old.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:07 +0000] "GET /php.ini HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:08 +0000] "GET /cgi-bin/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:08 +0000] "GET /debug.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:08 +0000] "GET /server-status HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.004 uct="0.001" uht="0.004" urt="0.004"
172.71.122.70 - - [14/May/2025:07:47:08 +0000] "GET /phpinfo1.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:08 +0000] "GET /phpinfo2.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:08 +0000] "GET /env.txt HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.004 uct="0.001" uht="0.004" urt="0.004"
172.71.122.70 - - [14/May/2025:07:47:08 +0000] "GET /prod.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.003 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:08 +0000] "GET /stage.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.003 uct="0.000" uht="0.003" urt="0.003"
172.71.122.70 - - [14/May/2025:07:47:08 +0000] "GET /development.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:08 +0000] "GET /credentials.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:09 +0000] "GET /public/.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.001" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:09 +0000] "GET /api/config.json HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.004 uct="0.000" uht="0.003" urt="0.003"
172.71.122.70 - - [14/May/2025:07:47:09 +0000] "GET /composer.json HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:09 +0000] "GET /api/v1/.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.001" urt="0.001"
172.71.122.70 - - [14/May/2025:07:47:09 +0000] "GET /staging.env HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.001" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:09 +0000] "GET /phpmyadmin/index.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.003 uct="0.000" uht="0.004" urt="0.004"
172.71.122.70 - - [14/May/2025:07:47:10 +0000] "GET /backup/config.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.059 uct="0.000" uht="0.058" urt="0.058"
172.71.122.70 - - [14/May/2025:07:47:10 +0000] "GET /.env.example HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:10 +0000] "GET /storage/logs/laravel.log HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:10 +0000] "GET /storage/framework/sessions/ HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:10 +0000] "GET /storage/framework/cache/ HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.001 uct="0.000" uht="0.002" urt="0.002"
172.71.122.70 - - [14/May/2025:07:47:10 +0000] "GET /storage/framework/views/ HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" "154.83.103.115"rt=0.002 uct="0.000" uht="0.002" urt="0.002"
